artist;title;lyrics
Charly García;Los dinosaurios - live;  Los amigos del barrio pueden desaparecer Los cantores de radio pueden desaparecer Los que están en los diarios pueden desaparecer La persona que amas puede desaparecer Los que están en el aire pueden desaparecer en el aire Los que están en la calle pueden desaparecer en la calle Los amigos del barrio pueden desaparecer Pero los dinosaurios van a desaparecer No estoy tranquilo mi amor Hoy es sábado a la noche Un amigo está en cana Oh mi amor Desaparece el mundo Si los pesados mi amor llevan todo ese montón de equipajes en la mano Oh mi amor yo quiero estar liviano Cuando el mundo tira para abajo Es mejor no estar atado a nada Imaginen a los dinosaurios en la cama Cuando el mundo tira para abajo Es mejor no estar atado a nada Imaginen a los dinosaurios en la cama Los amigos del barrio pueden desaparecer Los cantores de radio pueden desaparecer Los que están en los diarios pueden desaparecer La persona que amas puede desaparecer Los que están en el aire pueden desaparecer en el aire Los que están en la calle pueden desaparecer en la calle Los amigos del barrio pueden desaparecer Pero los dinosaurios van a desaparecer  
Charly García;Los Dinosaurios - No Toquen - En Vivo;  Los amigos del barrio pueden desaparecer Los cantores de radio pueden desaparecer Los que están en los diarios pueden desaparecer La persona que amas puede desaparecer Los que están en el aire pueden desaparecer en el aire Los que están en la calle pueden desaparecer en la calle Los amigos del barrio pueden desaparecer Pero los dinosaurios van a desaparecer  No estoy tranquilo mi amor Hoy es sábado a la noche Un amigo está en cana Oh mi amor Desaparece el mundo Si los pesados mi amor llevan todo ese montón De equipaje en la mano Oh mi amor, yo quiero estar liviano Cuando el mundo tira para abajo Yo no quiero estar atado a nada Imaginen a los dinosaurios en la cama  Los amigos del barrio pueden desaparecer Los cantores de radio pueden desaparecer Los que están en los diarios pueden desaparecer La persona que amas puede desaparecer Los que están en el aire pueden desaparecer en el aire Los que están en la calle pueden desaparecer en la calle Los amigos del barrio pueden desaparecer Pero los dinosaurios van a desaparecer  
Charly García;Los fantasmas;  Los fantasmas no existen esa es la verdad Mira lo que me hiciste y nadie es feliz Los fantasmas resisten la vulgaridad Los fantasmas se visten con ropa del más allá.-  Podes vivir en mi, podes vivir en un fantasma Podes vivir aquí, podes vivir con lo demás Sabado noche con domingo también Seguis de largo te sentís bien Estas borracho y a tu alrededor Giran los fantasmas transmitiendo moco verde.-  Los fantasmas no existen esa es la verdad Mira lo que me hiciste y nadie es feliz Los fantasmas resisten la vulgaridad Los fantasmas se visten con ropa del más allá.-  Podes pisarme a mi, podes pisar en rojo siempre Podes usarme a mi, podes usar a los demás El Falcon verde que usabas pa' pasear Paso de moda no existe más Con dos de esos y un poco de spray Hago limusinas para pasear por el centro.-  Y nadie es feliz  Y nadie es feliz  
Charly García;Love is Love;  Donde estoy? Ya no existe reloj Ya no existe la arena Sólo Dios Me podría descubrir Me podría dar la vena, amor Sólo amor mio Y nada mas que el tiempo que se pierde Creo en vos Yo no tengo pared Yo no tengo cadenas Sólo amor Solo quiero vivir Solo quiero esta vena amor Hoy estoy aquí Rodeada de las cosas que no vuelan Nos tenemos que encontar Yo vengo de otra guerra De otro sol Bajo alrededor Y por donde yo voy Y de donde yo soy No hay tiempo ¿Qué esperás? ¿Qué esperás atado así? Yo vi que no había nada Tu palabra  
Charly García;Me siento mucho mejor;  No razonar Desaparecer Cuando tenías que estar Te echaste a correr Lo que hiciste en mí No tiene perdón Y yo sé que me siento mucho más fuerte Sin tu amor Mucho tiempo atrás Me hiciste sentir Que nuestro amor era más Y de esa forma vivir No sé más quién soy De qué te reís Y ahora sé que me siento mucho más fuerte Sin tu amor No sé más que hacer No sé qué decir Cuando tenías que estar Te echaste a reír Lo que hiciste en mí No tiene perdón Y ahora sé que me siento mucho más fuerte Sin tu amor Y yo sé que me siento mucho más fuerte Sin tu amor Oh sin tu amor  
Charly García;Me siento mucho mejor (i feel much better);  No razonar Desaparecer Cuando tenías que estar Te echaste a correr Lo que hiciste en mí No tiene perdón Y yo sé que me siento mucho más fuerte Sin tu amor Mucho tiempo atrás Me hiciste sentir Que nuestro amor era más Y de esa forma vivir No sé más quién soy De qué te reís Y ahora sé que me siento mucho más fuerte Sin tu amor No sé más que hacer No sé qué decir Cuando tenías que estar Te echaste a reír Lo que hiciste en mí No tiene perdón Y ahora sé que me siento mucho más fuerte Sin tu amor Y yo sé que me siento mucho más fuerte Sin tu amor Oh sin tu amor  
Charly García;Mientes;  Mientes y yo puedo atestiguar Mientes y ni te hace falta hablar Mientes y adoras verme llorar Callar ya no te redimirá Si la culpa de todo me has de echar Y hasta el fuego pretendes congelar No quiero estar Siempre buscando algo más allá Siempre pensando que hay alguien más Siempre sufriendo por lo que no hay Jamás poniéndote en mi lugar Cuando miro adentro tuyo me asusto De lo que hay Cuando veo tus ojos y no estás Si mis lágrimas de amor te alejan Cada vez más Es que de verdad no hay nada? Será que esta vez es el final? Mientes no paras de hacerme mal Callar ya no te redimirá Si la culpa de todo me has de echar Si olvidé mi sonrisa en un lugar Que no has de hallar... Cuando miro adentro tuyo me asusto De lo que hay Cuando veo tus ojos y no estás Si mis lágrimas de amor te alejan Cada vez más Es que de verdad no hay nada? Será que esta vez es el final  
Charly García;Mi nena;  Mi nena no me quiere ya más No necesita amor Mi nena no me quiere llamar No necesita cosas para dos Cuando estás alrededor Yo soy feliz A donde estás, yo voy  Las chicas que no saben reír Jamás van a bailar Espero que me digas que sí No tengo más excusas para dar Cuando estás alrededor Yo soy feliz A donde estás, yo voy  Es inútil descubrir un poema Donde no quedó nada Es inútil esconder tu mirada Cerca de mi ilusión En Cangallo y Pavón Cantando estas canciones de amor  Cuando estás alrededor Yo soy feliz A donde vas ya fui A donde estás, yo voy A donde vas, yo estoy  
Charly García;Mirando las ruedas;  Dicen que estoy loco, haga lo que haga Y me dan cantidad de consejos,buenos para nada Cuando digo que estoy bien ellos me miran sin entender Como puedes ser feliz si no estas en nuestro tren Dicen que soy vago soñando por ahi Y diseñan toda clase de warnings para deslumbrarme Y cuando digo que estoy bien mirando sombras en la pared Como podes ser feliz si no estas en nuestro tren Im just sitting here watching the wheels go round and round I really like to watch them roll NO longer riding in the merry go round Dicen que soy vago soñando por ahi Y dicen toda clase de warnings para deslumbrarme Y cuando digo que estoy bien mirando sombras en la pared Como podes ser feliz si no estas en nuestro tren Im just sitting here watching the wheels go round and round I really like to watch some road NO longer riding in the merry go round I just have to let it go NO NO NO NO NO NO NO Estamos juntos...Estamos juntos... Estamos juntos... Estamos juntos en la prisión  
Charly García;Musica De Fondo Para Cualquier Fiesta Animada;  Había una vez (resultado de un juez Que era amante de los jueves) Un gran señor que sufría el deshonor De sus sirvientas infieles Y mujer neurótica sirviendo el té En las habitaciones de algún juez Disponible el primer jueves del mes Había una vez Una casa con tres personas en una mesa Uno en inglés, el otro en francés Y el otro hablaba en caliente Cada uno mantenía su conversación Que giraba en tres temas en cuestión: Amor libre, propiedad y represión Y la casa la noche pasa amablemente El señor con el juez indiferente Si alguien se rie Había una vez Un país al revés Y todo era diferente Todo el dolor, el oro y el sol Pertenecían a la gente En una casa dividieron el pastel Y no dejaron nada sin comer La bandeja se la llevó la sirvienta Había una vez (resultado de un juez que era Amante de los jueves) Un gran señor que sufría el deshonor De sus sirvientas infieles Y mujer neurótica sirviendo el té En las habitaciones de algún juez Disponible el primer jueves del mes Había una vez Una casa con tres personas en una mesa Uno en inglés, el otro en francés Y el otro hablaba en caliente Cada uno mantenía su conversación Que giraba en tres temas en cuestión: Amor libre, propiedad y represión Y la casa la noche pasa amablemente El señor con el juez indiferente Si alguien se rie Había una vez Un país al revés Y todo era diferente Todo el dolor, el oro y el sol Pertenecían a la gente En una casa dividieron el pastel Y no dejaron nada sin comer La bandeja se la llevó la sirvienta  
Charly García;Música del alma;  Música del alma Tan buena como la luz que canta Música del día El sol nos dice que hay armonía Armonia  Ya la noche ha pasado Del amanecer Salgamos de las cuevas Ya no hay más que hacer  Por mi, por vos Y la humanidad Mirémonos Ya no hay más que hablar Tomemos todo el aire Que nos queda Para respirar  Una vez que se acaba El amanecer Viejas historias simples Que nos dan placer  A mi, a vos Y la humanidad Mirémosnos Ya no hay mas que hablar Tomemos todo el aire Que nos queda Para respirar Tomemos todo el aire Que nos queda Para respirar  Música del alma Tan buena como la luz que canta Música del día El sol nos dice que hay armonía Armonía  
Charly García;Necesito tu amor;  Voy a cambiar Voy a insistir Voy a pelear Voy a seguir Yo necesito tu amor Tu amor me salva y me sirve Yo necesito tu amor Cada día un poco más Yo tengo el vicio de dejarme llevar Y poner mi cabeza en Marte Tengo prejuicios que no puedo sacar Tengo un cuerpo que quiere amarte Yo ví tu amor Yo ví tu amor Dentro del mal Cerca del fin Cerca de vos Dentro de mí Yo necesito tu amor Tu amor me salva y me sirve Yo necesito tu amor Cada día un poco más No tengo nadie que yo quiera escuchar Ni pasiones para abrigarme No tengo máscara No tengo disfraz Ni señales para guiarme Al menos hoy Al menos hoy  
Charly García;Necesito tu amor - en vivo;  Voy a cambiar Voy a insistir Voy a pelear Voy a seguir Yo necesito tu amor Tu amor me salva y me sirve Yo necesito tu amor Cada día un poco más Yo tengo el vicio de dejarme llevar Y poner mi cabeza en Marte Tengo prejuicios que no puedo sacar Tengo un cuerpo que quiere amarte Yo ví tu amor Yo ví tu amor Dentro del mal Cerca del fin Cerca de vos Dentro de mí Yo necesito tu amor Tu amor me salva y me sirve Yo necesito tu amor Cada día un poco más No tengo nadie que yo quiera escuchar Ni pasiones para abrigarme No tengo máscara No tengo disfraz Ni señales para guiarme Al menos hoy Al menos hoy  
Charly García;Necesito un gol;  Me lo dijiste a mi Te lo quise creer Yo se lo dije a usted Mas allá del principio del placer  Acaba de pasar Un poco me dolió La gente se dio cuenta Algo entre los dos pasó Pronto podemos ver Los tres chiflados vienen Lo supo el corazón Con razón vuelvo a estar solo  Yo soy de ese canal Y estoy peinado igual Que el chico del tablón Por favor, yo necesito un gol  Algo está pasando Que la gente está mirando Y la piel está cambiando De color  Algo está pasando No me convertí en un santo Y Fernando está tocando El bandoneón  En Buenos Aires también Algo está pasando tal vez Y si depende de mi Que todo el mundo pase sin su vejez  Parece que no es fácil Nos van a discutir Y mis soldados y yo De algún modo vamos a salir  Y si es un día gris Y no me quierp rendir Espero que estés vos Que sos el único que me conoce así  Para que esperar (para que esperar) Yo sé que es fácil dormir Yo estoy triunfando en new york Pero la gente no se olvida de estos dos  Algo está pasando El país lo está notando (cowboy)  Check it out, baby!  Yo soy de ese canal Y estoy peinado igual Que el chico del tablón Por favor yo necesito un gol  Algo está pasando No me convertí en un santo  
Charly García;No bombardeen Buenos Aires;  No bombardeen Buenos Aires No nos podemos defender Los pibes de mi barrio se escondieron en los caños Espían al cielo Usan cascos, curten mambos Escuchando a Clash Estoy temiendo al rubio ahora No se a quién temeré después Terror y desconfianza por los juegos Por las transas, por las canas Por las panzas, por las ansias Por las rancias cunas de poder Cunas de poder Si querés escucharé a la B. B. C Aunque quieras que lo hagamos de noche Y si quieres darme un beso alguna vez Es posible que me suba a tu coche Pero no bombardeen Busnos Aires No quiero el mundo de Cinzano No tengo que perder la fe Quiero treparte pero no pasa nada Ni siquiera puedo comerme un bife y sentirme bien Los ghurkas siguen avanzando Los viejos siguen en T. V Los jefes de los chicos Toman whisky con los ricos Mientras los obreros hacen masa En la Plaza como aquella vez Como aquella vez Si querés escucharé a la B. B. C Aunque quieras que lo hagamos de noche Y si quieres darme un beso alguna vez Es posible que me suba a tu coche Pero no bombardeen Barrio Norte!  
Charly García;No estaría mal;  Cada vez que te veo así Ven a mi, ven a mi No es extraño que digas que si Dejame amarte que no va a ir tan mal  Cada vez que te veo ir Ven a mi, por favor No hay milagro en la contradicción Dejame amarte que no va a ir peor  El milagro ya está aquí Ven a mi, sobre mi No es milagro que digas que si Dejame amarte que no va a ir peor  Cada vez que te veo así Ven a mi, ven a mi No es milagro que digas que si Dejame amarte que no va a ir tan mal  El milagro ya está aquí Ven a mi, sobre mi No es milagro que digas que si Dejame amarte que no va a ir peor Dejame amarte que no va a ir tan mal Dejame amarte que no va a ir tan mal  Dejame amarte que no va a ir tan mal  
Charly García;No importa;  No importa si te querés ir No importa si estas No importa si querés venir No importa si vas No importa la televisión No importa la actriz No importa la prostitución No me importa a mí Estamos juntos y en la prisión No hay forma de salir El mundo es un patio de prisión ¿a donde querés ir? No importa la revolución No importa Chopin No importa lo que digas vos (Sobre todo) No me importa él Estamos juntos en la prisión No hay forma de salir El mundo es un patio de prisión ¿a donde querés ir? No importa si te quieres ir No importa si estás No importa si querés venir No me importa más Estamos juntos, estamos juntos... Estamos juntos en la prisión...  
Charly García;No Llores Por Mi Argentina;  Tu amor te espera, no esperes más Por qué perdiste tanto tiempo? Indecisa al hablar Tan dura como Humpfrey Bogart  Entre lujurias y represión Bailaste los discos de moda Y era tu diversión Burlarte de los ilusionistas  No llores por las heridas Que no paran de sangrar No llores por mí, Argentina Te quiero cada días más  Estás enferma de frustración Y en tu locurano hay acuerdo Una hiena al reir Pero al almuerzo con los cerdos  Si las estrellas de cabaret Se rien de tus movimientos No es preciso mentir Lo negro que hay en tus pensamientos  No llores por las heridas Que no paran de sangrar No llores por mí, Argentina te quiero cada días más Alguien se quiere ir Alguien quiere volver Alguien que está atrapado en el medio de un recuerdo Esto yo ya lo ví Esto ya lo escuché Ella no quiere ser amiga De un chico de este pueblo  
Charly García;No llores por mi, argentina - en vivo;  Tu amor te espera No esperes más En qué perdiste tanto tiempo? Indecisa al hablar Tan dura como Humpfrey Bogart Entre lujurias y represión Bailaste los discos de moda Y era tu diversión Burlarte de los ilusionistas No llores por las heridas Que no paran de sangrar No llores por mí, Argentina Te quiero cada días más Estás enferma de frustración Y en tu locurano hay acuerdo Una hiena al reir Pero al almuerzo con los cerdos Si las estrellas de cabaret Se rien de tus movimientos No es preciso mentir lo negro que hay en tus pensamientos No llores por las heridas Que no paran de sangrar No llores por mí, Argentina Te quiero cada días más Alguien se quiere ir Alguien quiere volver Alguien que está atrapado en el medio de un recuerdo Esto yo ya lo ví Esto ya lo escuché Ella no quiere ser amiga de un chico de este pueblo  
Charly García;No me dejan salir;  Estoy verde, no me dejan salir Estoy verde, no me dejan salir No puedo largar, no puedo salir No puedo sentir amor, ese sentimiento Tengo que volverte a ver Tengo que volverte a ver No puedo salir, por amor, ese sentimiento  Estoy verde, no me dejan salir Estoy verde, no me dejan salir No puedo pensar, no puedo vivir No puedo sentir si amor es un pensamiento Tengo que volverte a ver Tengo que volverte a ver No puedo perder por amor, ese sentimiento  Tengo que confiar en mi amor Tengo que confiar en mi sentimiento Tengo que confiar en mi amor Tengo que confiar en mi sentimiento  [Intro]  Ya no sirve vivir para sufrir ¿Te das cuenta? ¡Sacate el mocasín! No puedo calmar, no puedo parir No puedo esperar mil años que cambie el viento: Tengo que volverte a ver Tengo que volverte a ver No puedo perder, por amor ese sentimiento  Tengo que confiar en mi amor Tengo que confiar en mi sentimiento Tengo que confiar en mi amor Tengo que confiar en mi sentimiento  
Charly García;No me dejan salir - en vivo;  Estoy verde No me dejan salir Estoy verde No me dejan salir  No puedo largar No puedo salir No puedo sentir Amor ese sentimiento  Tengo que volverte a ver Tengo que volverte a ver No puedo salir por amor a ese sentimiento  Estoy verde No me dejan salir Estoy verde No me dejan salir  No puedo pensar No puedo vivir No puedo sentir Si amor es un pensamiento  Tengo que volverte a ver Tengo que volverte a ver No puedo perder, por amor a ese sentimiento  Tengo que confiar en mi amor Tengo que confiar en mi sentimiento Tengo que confiar en mi amor Tengo que confiar en mi sentimiento  Ya no sirve Vivir para sufrir Te das cuenta Sacate el mocasín  No puedo calmar No puedo parir No puedo esperar Mil años que cambie el viento  Tengo que volverte a ver Tengo que volverte a ver No puedo perder, por amor a ese sentimiento  Tengo que confiar en mi amor Tengo que confiar en mi sentimiento Tengo que confiar en mi amor Tengo que confiar en mi sentimiento  
Charly García;No me verás en el subte;  No me verás, no me verás No me verás en el subte No me verás, no me verás No me verás en el subte No me verás, no me verás  La llave que yo tengo puede abrir Tan solo el corazón de los extraños Las almas que no tienen dónde ir Se vuelven a reunir en subterráneos  Oh, me tengo que esconder Oh, me tengo que esconder  [Solo]  Jamás me encontrarás de nuevo aquí: Sé que hubo una traición, hubo un engaño  [Solo]  Oh, me tengo que esconder Oh, me tengo que esconder  [Solo]  Yo recuerdo tu piel Yo recuerdo tu voz Como las estaciones Yo te vi reír Ya no llores  No me verás No me hablarás No me verás No me verás  
Charly García;No Se VA A Llamar Mi Amor;  Mi amor, no te puedo amar Mi amor, no te puedo amar Estás prohibida, estás prohibida, ya Estás prohibida, pásenlo en la radio Por mi amor Salí, salí a pescar Salí, salí a pescar Es un rock, es un blues Es una mesa de luz Es un mambo de xuxú Un manual de Kapelusz Ss mi amor No se va a llamar Estás prohibida, estás prohibida, ya Estás prohibida, pásenlo en la radio Por mi amor Por mi amor  
Charly García;No soy un extraño;  Acabo de llegar No soy un extraño Conozco esta ciudad No es como en los diarios desde allá  Dos tipos en un bar Se toman las manos Prenden un grabador Y bailan un tango de verdad  Y yo los miro sin querer mirar Enciendo un faso para despistar Me quedo piola y empiezo a pensar Que no hay que pescar dos peces con la misma red  Acabo de mirar Las luces que pasan Acabo de cruzar La plaza, las razas y el color  Y siento un humo como familiar Alguien se acerca y comienza a hablar Me quedo piola y digo: “¿Qué tal?, vamos a pescar Dos peces con la misma red”  Desprejuiciados son los que vendrán Y los que están ya no me importan más: Los carceleros de la humanidad No me atraparán dos veces con la misma red  
Charly García;No soy un extraño - en vivo;  Acabo de llegar, no soy un extraño Conozco esta ciudad no es como en los diarios, desde allá Dos tipos en un bar, se toman las manos Prenden un grabador y bailan un tango, de verdad Y yo los miro sin querer mirar Enciendo un faso para despistar Me quedo piola y empiezo a pensar Que no hay que pescar dos veces con la misma red Acabo de mirar las luces que pasan Avabo de cruzar las plazas las rayas y el color Y siento un aroma poco familiar Alguien se acerca y comienza a hablar Me quedo piola y digo que tal, vamos a pescar Dos veces con la misma red Desprejuiciados son los que vendrán Y los que están ya no me importan más Los carceleros de la humanidad No me atraparán Dos veces con la misma red  
Charly García;No soy un extraño - live;  Acabo de llegar, no soy un extraño Conozco esta ciudad no es como en los diarios, desde allá Dos tipos en un bar, se toman las manos Prenden un grabador y bailan un tango, de verdad Y yo los miro sin querer mirar Enciendo un faso para despistar Me quedo piola y empiezo a pensar Que no hay que pescar dos veces con la misma red Acabo de mirar las luces que pasan Avabo de cruzar las plazas las rayas y el color Y siento un aroma poco familiar Alguien se acerca y comienza a hablar Me quedo piola y digo que tal, vamos a pescar Dos veces con la misma red Desprejuiciados son los que vendrán Y los que están ya no me importan más Los carceleros de la humanidad No me atraparán Dos veces con la misma red  
Charly García;Nos Siguen Pegando Abajo;  Ella es menor, él es normal Why lo que están haciendo es un pecado mortal Ella se quedó sin boda ni arroz Why al novio lo agarraron entre muchos más que dos  Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo  Yo estaba en un club No había casi luz La puerta de salida tenía un farolito azul El se desmayó delante de mí No fueron las pastillas fueron los hombres de gris  Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo  Estoy yendome Soy como una luz apagándose Desde el piso los pude ver Locos de placer alejándose  Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo  
Charly García;Nos siguen Pegando Abajo (pecado mortal);  Ella es menor, él es normal Y lo que están haciendo es un pecado mortal Ella se quedó sin boda ni arroz Y al novio lo agarraron entre muchos, más que dos  Miren, lo están golpeando todo el tiempo Lo vuelven vuelven a golpear: Nos siguen pegando abajo  Yo estaba en un club, no había casi luz La puerta de salida tenía un farolito azul Él se desmayó delante de mí No fueron las pastillas, fueron los hombres de gris  Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear: Nos siguen pegando abajo  Ma, Ma, Ma, estoy yéndome Soy como una luz apagándose Desde el piso los pude ver Locos de placer, alejándose  Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear: Nos siguen pegando abajo  
Charly García;Nos siguen pegando abajo (pecado mortal) - live;  Ella es menor, él es normal Y lo que están haciendo es un pecado mortal Ella se quedó sin boda ni arroz Y al novio lo agarraron entre muchos más que dos Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo Yo estaba en un club No había casi luz La puerta de salida tenía un farolito azul El se desmayó delante de mí No fueron las pastillas fueron los hombres de gris Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo Estoy yendome Soy como una luz apagándose Desde el piso los pude ver Locos de placer alejándose Miren lo están golpeando todo el tiempo Lo vuelven vuelven a golpear Nos siguen pegando abajo  
Charly García;No Sugar;  Hoy voy a salir Hoy voy a olvidar Hoy voy a buscar Un lugar para quedarme Hoy voy a escapar No voy a mirar Tus ojos ya son De mercurio y no me salvan Estoy tan lejos Del sol Y tan sola en mi dolor Ya no vengas a buscarme Me voy a jugar Me voy a reír Me voy a dejar Una lágrima en la sangre Estoy tan lejos Del sol Y tan sola en mi dolor Ya no vengas a buscarme Pero no quiero existir con vos Ya no puedo existir con vos Existir sin Existir  
Charly García;No te animás a despegar;  Porqué te quedás en vía muerta? Porqué te quedás en vía muerta? No sé porqué vas Hacia ese lugar Donde todos han descarrilado Porqué No te animás a despegar Yo te digo  Porqué te quedás en vía muerta? Porqué te quedás en la puerta? No sé porqué vas Hacia ese lugar Donde todos han descarrilado Porqué No te animás a despegar Yo te digo porqué  
Charly García;No te anims a despegar - 2128897;  Porqué te quedás en vía muerta? Porqué te quedás en vía muerta? No sé porqué vas Hacia ese lugar Donde todos han descarrilado Porqué No te animás a despegar Yo te digo  Porqué te quedás en vía muerta? Porqué te quedás en la puerta? No sé porqué vas Hacia ese lugar Donde todos han descarrilado Porqué No te animás a despegar Yo te digo porqué  
Charly García;No te mueras en mi casa;  No sé que mierda pasó en San Telmo Aunque en verdad mucho no me interesa Te veo deambular cual bicho enfermo Raspándole los bordes a la mesa Te he visto en situaciones similares Presiento lo tremendo del momento Se ve por tu temblor de maxilares Que te cargaste un par de bolsas de cemento Andá a la esquina a ver si llueve Buscate un bar abierto que aún se puede Tomate un whisky a ver si se te pasa Pero por favor no te mueras en mi casa El barrio fue y será una porquería (ya lo sé) Hay pocos como yo samaritanos Te escucharé primor mas con el día Rodarás barranca abajo por Belgrano He visto muchos casos de epilepsia Conozco la leyenda del colmillo Tomemos el asunto con asepsia Pero por favor no te mueras en mi altillo  
Charly García;No toquen;  Están muertos Están mueros Están muertos Están muertos Están mueros Están muertos Váyanse de aquí Váyanse de aquí Váyanse Muertos No me toquen mis discos No me toquen mi ajuar No me toquen las manos Ya no me toquen.... No! Están muertos Están mueros Están muertos Están muertos Están mueros Están muertos Sáquenme de aquí Sáquenme de aquí Sáquenme Ya no me toquen no! No toquen No toquen No toquen No No toquen No quiero que me toquen No toquen no! No toquen No toquen No toquen No No toquen No quiero que me toquen Ya no me toquen No!  
Charly García;No voy en tren;  No voy en tren, voy en avión No necesito a nadie A nadie alrededor No voy en tren, voy en avión No necesito a nadie A nadie alrededor  Porque no hay nadie que mi piel resista Porque no hay nadie que yo quiera ver No veo televisión ni las revistas No veo ya nada que no pueda ser  Por eso yo no voy en tren, voy en avión No necesito a nadie A nadie alrededor No voy en tren, voy en avión No necesito a nadie A nadie alrededor  Cuando era niño nunca fui muy listo Tocaba el piano como un animal Yo se que algunos piensan que soy mixto Pero yo tengo personalidad  Yo soy de la cruz del sur Soy el que cierra y el que apaga la luz Yo soy de la cruz del sur Aquí y en everywhere No voy en tren, voy en avión  
Charly García;Nuevos trapos;  Daría cualquier cosa por amar Daría cualquier cosa por poderte dar un poco más Más de lo que puedo dar  Pero a la vez quiero decirte que Te encargues de tu vida porque yo no soy mejor que vos Vos no sos mejor que yo  [Intro]  Y aunque cambiemos de color las trincheras Y aunque cambiemos de lugar las banderas Siempre es como la primera vez  Y mientras todo el mundo sigue bailando Se ven dos pibes que aún siguen buscando Encontrarse por primera vez  [Solo]  Habiendo compartido aquel terror Habiendo convivido en esta desolación total Ya no es necesario más  [Intro]  Y aunque cambiemos de color las trincheras Y aunque cambiemos de lugar las banderas Siempre es como la primera vez  Y mientras todo el mundo sigue bailando Se ven dos pibes que aún siguen buscando Encontrarse por primera vez  
Charly García;Ojos de videotape;  No tengo agua caliente en el calefón No tengo que escribir canciones de amor ¿No ves que espero resucitar Mientras miras esos ojos de videotape?  Ya llega aquel examen del bien y el mal Ya llegan las noticias cruzando el mar ¿No ves que el mundo gira al revés Mientras miras esos ojos de videotape?  Este mundo extrañará por siempre La película que vi una vez Y este mundo te dirá que siempre Que es mejor mirar a la pared  Ya tienes las postales del Paraguay Ya tienes la valija sobre el diván Te vas: el mundo gira al revés Mientras miras esos ojos de videotape  Este mundo extrañará por siempre La película que vi una vez Y este mundo te dirá que siempre Que es mejor mirar a la pared  
Charly García;Ojos de video tape - 2008558;  No tengo agua en el calefón No tengo que escribir canciones de amor No ves que espero resucitar Mientras miras esos ojos de videotape Ya llega aquél exámen del bien y el mal Ya llegan las noticias cruzando el mar No ves que el mundo gira al revés Mientras miras esos ojos de videotape Este mundo exclamará por siempre La película que ví una vez Y este mundo te dirá por siempre Que es mejor mirar a la pared Ya tienes las postales del Paraguay Ya tienes las valijas sobre el diván Te vas, el mundo gira al revés Mientras miras esos ojos de videotape Este mundo exclamará por siempre La película que ví una vez Y este mundo te dirá por siempre Que es mejor mirar a la pared  
Charly García;Ojos de video tape - live;  No tengo agua en el calefón No tengo que escribir canciones de amor No ves que espero resucitar Mientras miras esos ojos de videotape Ya llega aquél exámen del bien y el mal Ya llegan las noticias cruzando el mar No ves que el mundo gira al revés Mientras miras esos ojos de videotape Este mundo exclamará por siempre La película que ví una vez Y este mundo te dirá por siempre Que es mejor mirar a la pared Ya tienes las postales del Paraguay Ya tienes las valijas sobre el diván Te vas, el mundo gira al revés Mientras miras esos ojos de videotape Este mundo exclamará por siempre La película que ví una vez Y este mundo te dirá por siempre Que es mejor mirar a la pared  
Charly García;Overture;"  Y no te olvides... No te olvides nunca... Que yo... yo... Soy ""La hija de la lágrima""  "
Charly García;Parte de la religión;  El no camina En barrios suburbanos El es un hombre decente El nunca toca La gente con las manos El es tan independiente  Es parte de la religión Es parte de la religión Es parte de la religión  El siente culpa El vive torturado El no es tan inteligente El nunca avanza Camina de costado El tiene miedo a su mente  Es parte de la religión Es parte de la religión Es parte de la religión  Ella se desnuda y se desviste Tan lésbicamente Que no puedo dejar de sonreír Todo se construye y se destruye Tan rápidamente Que no puedo dejar de sonreír  Es parte de la religión Matar Es parte de la religión Mentir Es parte de la religión  
Charly García;Pasajera En Trance;  Ella está por embarcar Quizás consiga un pasaje en la borda Ella está por despegar Ella se va Ella viaja sin pagar El viejo truco de andar por la sombra Ella baila sobre el mar Ella se va Pasajera en trance Pasajera en tránsito perpetuo Pasajera en trance Transitando los lugares ciertos Un amor real, es cómo dormir y estar despierto Un amor real es como vivir en aeropuerto  
Charly García;Pasajera en trance - en vivo;  Ella está por embarcar Quizá consiga un pasaje en la borda Ella está por despegar Ella se va  Ella viaja sin parar El viejo truco de andar por la sombra Ella baila sobre el mar Ella se va  Pasajera en trance Pasajera en tránsito perpetuo Pasajera en trance Transitando los lugares ciertos  Un amor real es como dormir y estar despierto Un amor real es como vivir en aeropuertos  
Charly García;Pasajera en trance - live;  Ella está por embarcar Quizá consiga un pasaje en la borda Ella está por despegar Ella se va  Ella viaja sin parar El viejo truco de andar por la sombra Ella baila sobre el mar Ella se va  Pasajera en trance Pasajera en tránsito perpetuo Pasajera en trance Transitando los lugares ciertos  Un amor real es como dormir y estar despierto Un amor real es como vivir en aeropuertos  
